wbic,Area,Length,MaxDepth,MeanDepth
2533700,13140.14297,597.213879,NA,NA
2534700,51648.67525,928.311689,2.7,NA
2534800,10310.2277,380.73412,NA,NA
2535200,18811.15911,577.558665,NA,NA
2535400,20719.96518,712.816783,NA,NA
2535800,19954.67179,667.556025,NA,NA
2535900,56970.81208,1378.816847,7.2,NA
2536000,14759.44229,476.311002,NA,NA
2536100,24342.36822,737.55263,1.8,NA
2536400,79570.2853,1770.193682,5.1,NA
2536500,26127.99208,736.126594,NA,NA
2536600,22431.07777,748.162716,NA,NA
2536800,12098.69384,528.342403,NA,NA
2536900,40488.03656,1302.665922,5.1,NA
2537200,32825.58352,882.612237,0.9,NA
2537700,55458.58218,997.91728,2.4,NA
2537900,33716.43767,1307.462095,0.9,NA
2538200,15213.06366,530.56191,NA,NA
2538300,23137.22582,655.823639,NA,NA
2538400,11816.97881,518.310328,NA,NA
2538700,55934.03044,972.945928,3.3,NA
2538800,14840.18019,454.179827,NA,NA
2538900,51857.50128,1171.482344,5.1,NA
2539000,17591.02243,508.387156,NA,NA
2539100,58209.35481,983.29774,1.5,NA
2539200,10533.42025,381.607042,NA,NA
2539300,18924.28629,560.811189,NA,NA
2539365,14766.74322,471.101499,NA,NA
2539370,18545.7547,608.805894,NA,NA
2539380,23576.63846,747.381355,NA,NA
2539400,46062.90158,1116.332226,6.3,NA
2539500,21591.77046,548.735802,NA,NA
2539600,14173.66072,480.056191,NA,NA
2539900,10945.49135,376.378358,NA,NA
2540200,15128.54767,454.1851,NA,NA
2540300,34115.31519,854.957473,NA,NA
2540700,46144.87975,811.109857,0.9,NA
2540800,38485.39067,946.595386,12.9,NA
2541000,28768.23047,923.861674,NA,NA
2541200,107563.7062,1531.279437,1.5,NA
2541300,58384.71397,1465.455786,3,NA
2541400,51267.11125,1245.085153,1.2,NA
2541500,32240.10761,874.530454,NA,NA
2541600,19032.55594,591.966651,1.2,NA
2541900,75742.80525,1101.820231,1.2,NA
2542000,37817.64455,920.250381,NA,NA
2542100,23209.06354,644.049726,NA,NA
2542200,27321.90754,678.085764,NA,NA
2542800,112622.7691,1607.685805,10.5,NA
2542900,19588.60016,708.598604,NA,NA
2543000,11247.37196,496.929305,NA,NA
2543100,14122.36953,427.426973,NA,NA
2543200,10171.40605,628.301052,NA,NA
2543300,57531.32544,1159.495564,3,NA
2543400,18927.94693,677.726842,NA,NA
2543500,44594.52476,1278.074975,3,NA
2543800,67875.12911,1434.927925,1.2,NA
2543900,11577.89888,804.240119,NA,NA
2544400,10419.23268,589.546994,NA,NA
2544700,38710.62622,1075.77209,2.7,NA
2545000,21234.36349,744.897582,1.8,NA
2545100,87183.39132,1867.830576,0.9,NA
2545600,12744.85308,570.326861,NA,NA
2545900,38113.53977,1363.634163,2.4,NA
2546100,32636.0042,872.461072,NA,NA
2546200,16406.89517,497.652724,NA,NA
2546300,17782.6361,525.382884,NA,NA
2546500,75896.77122,2113.686453,2.4,NA
2546600,38668.15574,831.602603,2.4,NA
2546700,32323.46287,739.266993,NA,NA
2546800,36203.74587,720.543676,NA,NA
2546900,15211.66578,521.149583,NA,NA
2547000,16452.33751,491.997382,NA,NA
2547100,31052.04518,712.531116,NA,NA
2547200,11867.77667,415.450587,NA,NA
2547300,92361.34446,1276.923588,0.9,NA
2547400,27614.6508,705.060269,NA,NA
2547700,24631.17355,662.331041,NA,NA
2547900,12689.10566,413.742861,NA,NA
2548000,13602.02068,440.561594,NA,NA
2548100,40183.4476,969.373273,2.4,NA
2548400,35823.74061,799.898652,NA,NA
2548500,14926.1929,510.642596,NA,NA
2548700,93675.4415,1446.026145,0.9,NA
2548800,28049.06644,645.829298,NA,NA
2548900,11144.771,408.144675,NA,NA
2549200,38987.27481,755.018635,NA,NA
2549400,13339.52035,440.095108,NA,NA
2549650,10440.2687,512.299136,NA,NA
2549700,11134.55436,482.08704,NA,NA
2549800,36160.42199,1695.148778,NA,NA
2549900,29328.34868,1095.394584,NA,NA
2550000,27993.34519,1147.515538,NA,NA
2550200,35519.95926,699.475699,NA,NA
2550500,12064.72526,445.439309,NA,NA
2550900,29659.79638,702.089867,NA,NA
2551000,24182.82543,782.963761,NA,NA
2551100,12049.46792,658.404759,NA,NA
2551200,10715.02276,430.440833,NA,NA
2551300,10040.83826,628.966972,NA,NA
2551900,50521.64689,890.289896,3.9,NA
2552000,12789.44306,459.618889,NA,NA
2552100,35018.51937,829.774796,1.2,NA
2552200,20438.60495,612.061166,NA,NA
2552300,20393.28392,586.240969,NA,NA
2552400,30468.51776,674.352612,NA,NA
2552600,30008.70413,856.329507,6,NA
2552700,62856.98524,1028.579404,6.3,NA
2552800,21543.35944,746.029826,NA,NA
2552900,66986.55561,1265.194231,3.6,NA
2553000,34421.05038,1015.801026,2.7,NA
2553500,15562.69005,724.350432,NA,NA
2553600,37329.76089,891.765753,3.6,NA
2553800,15909.33991,680.488269,NA,NA
2555100,10807.44624,427.135001,NA,NA
2555200,24893.70692,906.404422,3,NA
2555400,15379.37729,595.321246,NA,NA
2555700,52156.33057,1050.057056,4.8,NA
2555800,43715.06371,833.03553,7.8,NA
2556000,30383.61185,706.747562,NA,NA
2556100,37258.74889,731.377486,NA,NA
2556200,17834.51879,524.854874,NA,NA
2556300,59604.76632,1181.703562,6.3,NA
2556400,17887.43192,498.238184,NA,NA
2556500,29667.08988,672.608257,NA,NA
2556600,79639.12663,1168.014169,0.9,NA
2556700,94001.62162,1814.782487,3.3,NA
2556800,83122.20064,1404.455437,1.8,NA
2557000,12760.98216,449.590189,NA,NA
2557100,12387.98579,465.41561,NA,NA
2557300,33787.19633,766.770383,NA,NA
2557400,66580.56676,1115.226148,0.9,NA
2557500,32250.00208,808.477501,NA,NA
2557600,18918.83048,529.740431,NA,NA
2557700,76897.51623,1029.138071,0.9,NA
2557800,78647.35338,1419.594046,1.8,NA
2558000,18153.34353,514.79189,NA,NA
2558200,12066.60578,465.031185,NA,NA
2558300,25651.61467,635.957213,NA,NA
2558500,17623.36188,532.172362,NA,NA
2558550,24771.65903,664.582046,NA,NA
2558600,33150.2103,714.497651,0.6,NA
2558700,98125.68088,1348.901682,2.1,NA
2558800,31368.11334,1037.13166,NA,NA
2558900,47175.82552,1094.015824,5.1,NA
2559100,28471.39456,680.907891,NA,NA
2559200,67199.57536,1270.704191,1.5,NA
2559300,17831.79518,476.73098,NA,NA
2559500,24579.74427,850.660737,NA,NA
2559600,18848.90566,677.048766,NA,NA
2559700,88860.01017,1245.981551,3.9,NA
2559800,41188.62441,759.888255,1.8,NA
2560000,14970.41327,661.109979,NA,NA
2560200,25463.05239,623.062908,NA,NA
2560500,48966.81807,1012.34307,1.8,NA
2560600,93955.32344,2366.942739,1.2,NA
2560975,37071.02896,978.389492,NA,NA
2561400,15021.76212,454.812418,NA,NA
2561500,17965.49332,789.296251,NA,NA
2561600,14835.60208,1074.329588,NA,NA
2561700,27097.28277,880.458335,NA,NA
2562000,37224.86983,1085.618575,3.9,NA
2562100,211889.5706,6357.100274,1.2,NA
2562200,110580.6254,1285.29883,2.1,NA
2562300,37055.10729,1415.318886,2.7,NA
2562600,14086.17477,456.445162,NA,NA
2562700,11199.33178,514.138988,NA,NA
2562800,140607.7657,2805.757438,1.8,NA
2563300,16053.1757,633.452753,NA,NA
2563600,16633.093,613.110901,NA,NA
2563700,10682.57717,418.031098,NA,NA
2563800,13060.0411,432.956632,NA,NA
2563900,31847.70627,728.566528,NA,NA
2564000,25712.50584,579.225311,NA,NA
2564100,18644.34466,681.149404,NA,NA
2564300,16851.66073,484.079461,NA,NA
2564400,22339.10001,803.433634,NA,NA
2564600,34564.3027,845.798491,NA,NA
2564700,45056.19733,1555.186403,4.2,NA
2564800,49214.26293,1428.774084,2.4,NA
2565200,17017.33425,507.800871,NA,NA
2565300,42274.54483,1083.416482,1.8,NA
2565400,12702.60428,426.596655,NA,NA
2565600,17182.49548,706.489557,1.2,NA
2565800,14781.47764,549.201185,NA,NA
2565900,11839.00144,401.96251,NA,NA
2566200,14986.11745,658.220093,NA,NA
2566300,10032.74138,409.746623,NA,NA
2566400,40733.04508,1082.381104,3.3,NA
2566500,16530.39456,675.081623,NA,NA
2566600,23726.25384,799.626176,NA,NA
2566700,16222.33575,484.369843,NA,NA
2566800,14593.24047,557.165319,NA,NA
2566900,15108.97628,467.144474,NA,NA
2567000,25901.31447,655.776128,NA,NA
2567100,13721.84058,556.047121,NA,NA
2567200,35318.90591,698.168208,NA,NA
2567300,55319.10844,966.107095,1.5,NA
2567400,132219.4627,2127.690101,4.5,NA
2567700,17352.17971,546.649476,NA,NA
2567800,83746.8729,1625.967504,1.8,NA
2567900,34726.24537,1021.536526,NA,NA
2568100,46925.41556,836.457616,NA,NA
2568200,29755.41802,915.283189,NA,NA
2568400,28326.29264,1024.142503,NA,NA
2568500,51635.71959,941.521634,0.9,NA
2568600,27161.01509,666.533447,NA,NA
2568700,17569.86083,600.150743,NA,NA
2568800,34633.26487,850.295508,NA,NA
2569000,26568.13788,663.146997,NA,NA
2569200,129965.3524,1591.759621,1.2,NA
2569300,39473.98143,921.883932,NA,NA
2569400,64735.36447,1261.741649,2.4,NA
2569600,17785.26657,554.616783,NA,NA
2569900,15040.35824,769.769944,NA,NA
2570000,65551.17281,1110.431016,2.4,NA
2570300,33659.01507,662.393577,NA,NA
2570400,22419.23117,722.304701,NA,NA
2570500,21371.91391,550.33736,NA,NA
2570600,42239.70597,788.880357,1.2,NA
2570800,15383.30317,504.809137,NA,NA
2570900,36947.16971,829.1473,3.6,NA
2571100,17758.08673,655.426974,NA,NA
2571200,21058.89972,658.660366,NA,NA
2571300,79265.69587,1777.914385,2.1,NA
2571400,340404.8248,3443.144369,2.1,NA
2571500,31874.69923,1085.985141,0.9,NA
2571800,10646.57368,490.502123,NA,NA
2571900,29118.78117,651.108474,NA,NA
2572200,14050.33824,676.565828,2.4,NA
2572400,27466.40523,656.305005,3.9,NA
2572700,152549.2369,1899.526372,5.1,NA
2572800,26179.77031,959.491921,NA,NA
2572900,29215.74664,684.791885,NA,NA
2573000,54876.8136,899.022434,3,NA
2573100,20845.75021,705.133241,NA,NA
2573300,11061.8494,412.54558,NA,NA
2573400,13376.27036,495.257284,NA,NA
2574100,18832.35823,503.347102,NA,NA
2574600,106705.3833,2001.258655,3.9,NA
2575300,11109.45527,423.168778,NA,NA
2575400,11616.59607,393.794374,NA,NA
2575500,34662.84735,1436.09851,1.2,NA
2575700,31452.16396,1016.295539,NA,NA
2576200,18613.98045,522.618554,NA,NA
2576400,13488.51696,577.521563,NA,NA
2576500,31568.10947,897.742394,NA,NA
2577000,17971.41997,555.958482,NA,NA
2577100,12548.46575,459.47474,NA,NA
2577300,23823.90681,1731.815532,NA,NA
2577400,10887.84689,394.351063,NA,NA
2577500,10051.94451,370.79555,NA,NA
2577600,44552.02301,838.403933,9.3,NA
2577700,40051.70125,887.887762,1.2,NA
2577800,62953.88074,2441.354534,0.9,NA
2577900,65261.45889,1300.103092,0.9,NA
2578000,18418.52826,1064.339087,NA,NA
2578100,24157.79292,571.197376,NA,NA
2578200,24011.06087,785.432526,NA,NA
2578500,12727.9972,758.525993,NA,NA
2578600,11200.85362,517.076874,NA,NA
2579300,53950.67676,951.411908,1.5,NA
2579600,45276.09739,942.533374,3,NA
2580000,20109.10698,751.662606,NA,NA
2580100,74230.89588,1965.855513,2.1,NA
2580200,82528.19078,1081.613853,1.5,NA
2580500,35208.78665,1018.414551,1.2,NA
2580600,105121.7211,1998.299582,1.2,NA
2580800,19902.72632,524.435038,NA,NA
2580900,21863.58531,587.578594,NA,NA
2581000,131389.6072,1647.355686,1.2,NA
2581100,43841.00659,782.875109,NA,NA
2581200,18432.01315,538.293105,NA,NA
2581500,22899.41107,756.841122,NA,NA
2581600,64411.9112,1022.416934,0.6,NA
2581800,40606.61711,846.484256,2.1,NA
2581900,16233.45815,467.914749,NA,NA
2582000,14004.36262,739.168154,NA,NA
2582500,13241.32812,942.896903,NA,NA
2582600,15434.43828,532.345141,NA,NA
2582700,17720.21086,689.108498,NA,NA
2582800,48426.33514,1181.789459,NA,NA
2582900,68680.57645,1153.859728,1.5,NA
2583100,23687.3295,620.39462,NA,NA
2583200,37885.30007,885.526331,NA,NA
2583400,36487.70577,815.380531,13.2,NA
2583500,10008.85423,404.421969,NA,NA
2584300,36756.70331,1147.203302,2.4,NA
2584500,50771.94673,1412.348728,8.4,NA
2584800,34976.6271,1031.530073,NA,NA
2585400,10440.17266,406.193032,NA,NA
2586200,14990.5771,529.521068,NA,NA
2586300,28075.59601,710.20278,NA,NA
2586400,12699.82194,639.823047,NA,NA
2586500,48701.80868,1184.809869,2.4,NA
2586600,19462.51007,666.316518,NA,NA
2586800,11053.16557,1165.685485,NA,NA
2587200,10863.54259,540.130994,NA,NA
2587800,21220.34349,675.635349,NA,NA
2587900,63315.72029,979.254378,1.5,NA
2588050,41242.561,1163.284323,NA,NA
2588100,46094.35645,1076.903017,NA,NA
2588300,28257.95406,1479.220524,NA,NA
2588400,17651.94288,644.958305,NA,NA
2588500,39048.06342,905.278773,2.1,NA
2588700,29151.9282,718.475646,NA,NA
2588900,39684.35427,1416.96567,2.1,NA
2589000,20584.47009,574.663984,NA,NA
2589100,12024.66798,405.561561,NA,NA
2589200,10159.53645,389.942592,NA,NA
2589300,17572.03045,593.691141,NA,NA
2589500,11869.69009,768.17535,0.9,NA
2589900,11447.05948,658.978438,NA,NA
2590000,12793.78716,594.857708,NA,NA
2590200,42286.39626,1543.177054,2.1,NA
2590300,17556.7221,892.563297,NA,NA
2590800,24934.81908,842.163446,NA,NA
2590900,20363.93864,517.406094,1.5,NA
2591000,13813.69921,514.909323,NA,NA
2591150,31588.36142,999.986466,1.8,NA
2591160,15119.28135,506.53071,NA,NA
2591170,22705.65155,559.962038,NA,NA
2591300,22745.01625,580.249202,NA,NA
2591500,10645.12276,392.834048,NA,NA
2591700,10316.05319,556.375034,NA,NA
2591800,19762.18435,554.603765,NA,NA
2592200,28291.04362,704.950294,NA,NA
2592500,10650.66589,417.241149,NA,NA
2592600,69424.95938,1515.774364,1.8,NA
2592800,38059.89046,873.25909,5.1,NA
2592900,44465.39151,943.272746,1.8,NA
2593000,27277.18356,617.379009,NA,NA
2593700,22305.59732,1205.977451,NA,NA
2593900,39332.08611,877.2751,NA,NA
2594000,13634.29772,500.326066,NA,NA
2594300,13039.18246,473.098948,NA,NA
2594400,17500.38903,554.340009,NA,NA
2594700,12604.41261,473.893857,NA,NA
2594800,47580.65598,1124.484412,1.2,NA
2595000,22444.1853,813.530776,NA,NA
2595300,49021.92841,1033.084163,0.9,NA
2595400,42353.28191,897.159477,NA,NA
2595500,11635.05182,390.051718,NA,NA
2595600,81314.89454,1531.599505,1.8,NA
2595700,20915.83084,597.091825,NA,NA
2595800,15601.96133,893.003247,NA,NA
2596000,13984.81114,488.699041,NA,NA
2596100,14890.99686,753.536206,NA,NA
2596200,24088.45441,637.024068,NA,NA
2597000,29400.29115,641.692806,NA,NA
2597300,43222.85446,1423.549831,NA,NA
2597500,23552.71285,700.06513,NA,NA
2597600,69584.41197,2372.186669,NA,NA
2597700,199603.733,4025.908204,NA,NA
2597820,257476.3939,4338.581427,NA,NA
2598300,312470.2008,3525.221284,1.5,0.9
2598400,619363.7643,3076.38483,5.4,1.5
2598500,236583.4419,3764.826961,4.5,2.7
2598600,1074196.608,5847.978918,10.2,3.9
2598700,58338.87806,1326.216012,2.1,NA
2598800,60843.33501,1200.006599,5.4,NA
2598900,242865.6092,2415.459917,NA,NA
2599000,287509.0418,2291.136927,1.5,1.2
2599100,64381.8583,1229.701933,2.4,1.2
2599200,80712.2165,1205.921436,9.6,NA
2599300,32251.30623,728.002667,NA,NA
2599400,332635.2578,3314.225273,12.9,4.8
2599500,70067.62159,1344.835904,6.3,NA
2599600,93123.97361,1377.337512,6.6,2.4
2599700,23641.29373,701.202303,NA,NA
2599800,176196.9407,2091.716444,7.5,NA
2599900,31005.08023,672.912567,NA,NA
2600000,213779.4511,5810.716249,2.4,0.9
2600100,28188.45578,905.947416,NA,NA
2600200,65947.68677,1113.236104,5.7,NA
2600300,79535.80696,1228.289375,2.1,NA
2600400,768538.49,5021.055677,3.6,2.4
2600500,248615.7136,2671.902821,5.4,2.4
2600600,437146.7943,6690.811934,2.4,1.2
2600700,43437.4284,950.795762,3.9,NA
2600800,112503.5192,1644.700598,2.7,NA
2600900,131140.0688,1529.010195,2.7,NA
2601000,189614.0702,2405.923134,7.5,2.4
2601100,20878.68722,538.971934,NA,NA
2601200,119334.1194,1693.066072,3,NA
2603000,73902.29314,2431.072375,3.9,NA
2603700,49685.71831,1117.972585,2.7,NA
2606200,13576.93531,622.310204,NA,NA
2606300,89080.38308,2446.220689,3.6,NA
2606400,54703.99792,1088.82527,3,NA
2606700,118386.811,2486.950009,3.6,NA
2606750,17309.33098,555.006214,NA,NA
2607100,1169888.617,17172.77101,5.1,1.5
2607400,686615.4058,7678.813254,5.4,2.4
2607600,348841.7993,5100.83673,NA,NA
2607800,190944.9784,4338.745191,11.1,3
2608800,80547.28956,4281.482176,4.5,1.2
2609000,37481.81442,891.025156,0.6,NA
2612500,92309.16515,1593.736361,1.8,NA
2613500,21660.3642,910.029535,NA,NA
2614600,275703.6544,5120.672849,6,1.8
2615100,4533960.263,10730.28855,8.4,5.49
2615400,364789.9999,3051.35056,1.8,1.2
2615700,174554.6072,1952.510396,3.6,NA
2615900,990326.592,4800.348505,7.2,5.1
2616000,157706.6119,1875.906681,2.1,NA
2616100,352428.2587,3511.502238,13.5,6.9
2616200,895544.3257,5012.970053,3.3,1.8
2616400,274787.4534,2397.644721,7.8,4.5
2616700,31096.02938,883.45607,NA,NA
2616900,958626.927,3956.905089,4.5,2.1
2617500,17857.97026,607.874198,NA,NA
2617600,164713.7811,3748.730712,NA,NA
2617800,65698.08716,1127.193021,3.6,NA
2618000,4799332.261,17094.65743,9.6,5.1
2618100,1001413.879,5683.835978,7.5,5.1
2618500,53687.93199,1211.784564,NA,NA
2619100,389391.7789,3432.706263,2.1,0.9
2619400,3178862.504,12067.75629,13.8,7.8
2619800,88388.27994,1235.202122,4.5,NA
2620000,532166.1964,3951.471673,6,4.5
2620400,84314.07256,1736.581055,NA,NA
2620600,7695111.36,40283.05484,11.1,4.8
2620800,63296.21132,1268.780209,1.8,NA
2621100,2227153.656,8948.440842,18,7.5
2621500,73163.06394,1637.136198,2.4,NA
2621600,521363.3674,3652.895731,3,0.9
2621900,280429.9665,6436.884073,6.9,2.1
2622300,60034.40926,3195.799873,NA,NA
2622400,49538.49854,913.023858,0.9,NA
2622500,23127.22203,546.684348,NA,NA
2623200,80344.40662,1940.369241,3.3,NA
2623300,18821.63354,614.204336,NA,NA
2623500,121383.0817,2296.221387,7.8,3.9
2623600,24216.44963,610.968158,NA,NA
2623800,289504.7124,2279.434994,2.7,1.5
2623900,522572.5168,3919.320441,8.1,3.3
2624000,600442.8185,7791.791419,9.9,4.2
2624200,2446352.579,29839.94337,5.4,1.8
2624600,928179.0357,4304.658509,7.8,3
2624800,28010.31723,614.126853,NA,NA
2624900,176078.6308,1890.413754,1.2,0.6
2625000,101363.424,1536.381436,3.6,NA
2625700,325283.0664,4938.034039,2.4,NA
2626500,99874.7955,2958.485445,NA,NA
2626955,12066.46199,506.499073,NA,NA
2627000,842152.7175,7845.975915,4.2,2.7
2627200,225353.0968,2070.761461,4.5,NA
2627300,314416.1197,3124.647166,4.2,NA
2627400,4102392.435,8567.570179,5.1,3
2627700,10562.60062,369.765642,NA,NA
2627800,485381.6863,3518.243128,3.6,NA
2628100,6744591.907,22058.36808,12.9,6.9
2628350,61673.68399,1669.72613,NA,NA
2628500,24939.01816,1088.347419,NA,NA
2628600,595215.0862,4205.549198,2.7,1.8
2628800,468427.4858,3591.540912,2.7,1.5
2629200,43989.17309,1248.036767,NA,NA
2629300,267988.2529,2122.372791,2.4,NA
2629500,60694.39598,1608.111932,NA,NA
2630000,240929.8915,3993.026678,NA,NA
2630100,1610988.447,18014.0779,17.1,6
2630200,697984.545,5372.615785,12.3,6
2630500,104937.7036,2146.458459,3.3,NA
2630600,187477.7597,4604.935408,3.9,NA
2630700,309038.0912,3485.052686,7.8,2.7
2630800,334828.6034,3496.149675,6.3,3.3
2630900,62275.16645,1134.300941,3.6,NA
2631200,1374182.383,5829.487609,5.1,3
2631400,53640.45437,1533.866658,NA,NA
2631600,246577.9893,3693.19071,13.2,5.1
2631700,83485.24607,2661.261065,6,NA
2631800,56639.12974,1042.035293,4.5,NA
2632100,187558.5608,2721.357156,16.5,6
2632400,45107.63126,982.630659,NA,NA
2633100,14864.55496,570.645837,NA,NA
2633300,170916.1809,1771.199539,4.2,NA
2633500,101591.7584,3169.882148,NA,NA
2633700,166123.0176,2921.188306,0.9,NA
2633900,240964.4486,2587.419436,0.6,NA
2634000,58529.16154,1494.318103,NA,NA
2634200,101282.536,1652.916933,3.6,NA
2634400,1673155.507,19380.07862,17.1,3.3
2634800,19581.56479,737.444627,NA,NA
2635400,94727.89919,2011.364695,3.6,NA
2635600,103659.8995,1232.631972,3.6,NA
2635800,29685.03558,667.182307,NA,NA
2635900,305481.9411,2621.230857,6.6,3.3
2636500,767695.3378,3576.391474,NA,NA
2637200,723510.9749,17919.00228,NA,NA
2637800,1008490.214,16725.27528,NA,NA
2638000,116663.5313,6946.473302,NA,NA
2638100,96609.57033,1203.109415,6.6,NA
2638200,85827.23468,1608.426663,2.4,NA
2638400,229171.5888,2064.634683,7.8,3.9
2638600,213026.7674,1937.773477,13.5,NA
2638700,1324565.72,11164.78433,11.7,4.5
2638900,16086.34896,596.378362,NA,NA
2639100,114757.7267,2065.659561,6,NA
2639200,157669.8344,2240.098313,10.5,NA
2639300,509449.8378,5935.465891,NA,NA
2639500,11461.99734,699.320586,NA,NA
2639700,23064.60551,592.733039,NA,NA
2639800,76146.30255,1098.046221,12,NA
2640000,21501.78792,547.263195,NA,NA
2640100,843153.9321,5357.805478,8.1,4.5
2640300,228544.8327,2708.367599,1.5,NA
2640500,609010.9426,5449.791371,3.9,2.4
2640700,746897.8836,3910.835833,6.9,2.4
2641000,1555987.957,5215.905137,5.7,3.9
2641400,176057.1809,3738.107881,3.6,NA
2641500,411979.3695,3694.216841,1.2,0.9
2642000,170914.5439,2020.339913,4.8,3
2643300,47744.38586,1936.654114,NA,NA
2643500,203476.9764,4413.198392,NA,NA
2643700,137493.2929,2378.22666,NA,NA
2644100,3772201.948,38005.75964,NA,NA
2644400,968685.2212,15280.10918,NA,NA
2644700,38109.65347,1153.909957,NA,NA
2644900,84419.4078,4386.954492,NA,NA
2645200,231782.5592,6468.392119,NA,NA
2645400,457030.3274,10224.33736,NA,NA
2645900,54961.92195,1030.478592,NA,NA
2646500,48427.14595,1776.360756,1.8,NA
2646800,48972.24169,1591.080157,NA,NA
2647300,1253119.328,12294.40641,NA,NA
2647600,121370.3548,2917.354445,NA,NA
2647900,12938.46986,694.133102,NA,NA
