wbic,Longitude,Latitude
982600,-89.255172,45.335338
982700,-89.22062,45.474419
982800,-89.598219,45.8079
982900,-90.249002,45.330096
983100,-89.036431,45.913871
983200,-89.034768,46.042629
983300,-89.568533,45.693114
983400,-89.36213,45.638716
983500,-89.499149,45.589836
983600,-89.622681,45.947552
983700,-89.133263,45.301871
983800,-89.390756,45.931805
983900,-89.573775,45.503479
984000,-89.741753,45.91923
984100,-89.374108,45.626579
984200,-89.482017,45.524454
984300,-89.626287,45.741906
984400,-89.470198,45.689343
984600,-89.580631,45.600692
984700,-89.182364,45.965586
984800,-89.418207,45.910269
984900,-88.983455,45.278006
985000,-89.485713,44.123035
985100,-89.652158,43.287495
985200,-89.512139,45.628258
985300,-89.498536,45.66115
985400,-89.682603,45.800225
985500,-89.380209,44.758026
985600,-89.621313,45.281192
985700,-89.238016,45.357787
985800,-89.457202,45.416965
985900,-89.553559,46.033631
986000,-89.863756,45.870108
986200,-89.441311,43.429385
986300,-89.134388,45.299119
986400,-89.090372,45.320672
986500,-89.575828,45.644881
986600,-89.751251,45.760804
986700,-89.207293,46.158128
986800,-89.601998,45.459263
987000,-89.419671,45.50921
987100,-89.423777,44.673483
987200,-89.889181,45.638469
987300,-89.123478,46.072975
987400,-89.500914,44.153426
987500,-89.220588,45.887752
987600,-89.640761,45.232448
987700,-89.153781,45.856763
987800,-89.507316,45.607374
987900,-89.434633,45.578571
988000,-89.7311,45.524176
988100,-89.739008,45.939137
988200,-89.451774,45.635994
988300,-89.189823,45.952989
988400,-89.611999,45.286632
988500,-89.708832,45.295992
988600,-89.875314,45.892622
988700,-89.189822,45.338136
988800,-89.58623,45.765421
988900,-89.711123,45.29802
989000,-89.269635,46.087824
989100,-89.70102,45.704069
989200,-89.650983,45.876346
989300,-89.400572,46.077773
989400,-89.671684,45.164421
989500,-89.608585,45.299413
989600,-89.46682,44.164039
989700,-89.411189,45.603271
989800,-89.462297,45.903029
989900,-89.167896,45.298016
990000,-89.533287,45.424467
990100,-89.432213,45.547662
990200,-89.754417,45.886805
990300,-89.708729,45.910302
990400,-89.222046,45.460477
990500,-89.505739,45.998187
990600,-89.564846,45.67045
990700,-89.563216,45.807597
990800,-89.482767,45.622856
990900,-89.470346,45.450787
991000,-89.359556,45.963398
991100,-89.52038,45.657783
991200,-89.6675,45.348578
991300,-89.633725,45.30426
991400,-89.439307,44.204428
991500,-89.629988,45.312903
991600,-89.713305,45.906819
991700,-89.32243,46.002717
991800,-89.649561,45.957439
991900,-89.213067,45.323875
992000,-89.650296,45.628351
992100,-89.634188,45.872527
992200,-89.66152,45.815754
992300,-89.617671,45.74595
992400,-89.09793,45.329748
992500,-89.110918,45.737501
992600,-89.297797,45.675723
992700,-89.432438,45.769282
992800,-89.695133,45.859559
992900,-88.982055,46.055202
993000,-89.519785,45.626619
993100,-89.198496,45.458285
993200,-89.588374,45.651749
993300,-89.349055,46.119779
993500,-89.531238,45.95211
993600,-89.433195,44.23063
993800,-89.161615,45.28979
993900,-89.622476,45.971846
994000,-89.641836,45.289825
994100,-89.519971,45.404535
994200,-89.471525,45.94882
994300,-89.341307,45.879394
994400,-89.475939,45.439471
994500,-89.525811,44.458643
994600,-89.482925,45.438591
994700,-89.5709,45.511348
994800,-89.381517,43.522298
994900,-89.417934,44.193458
995000,-89.430217,45.614252
995100,-89.99322,45.731752
995200,-89.438655,46.056785
995300,-89.662085,45.49361
995400,-89.910861,45.788429
995500,-89.480854,45.442269
995600,-89.335958,45.914174
995700,-89.418345,45.426753
995800,-89.225828,46.101664
995900,-89.451741,46.041596
996000,-89.534906,45.633447
996100,-89.769447,45.784776
996200,-89.270017,45.866412
996300,-89.551904,44.549109
996400,-89.421322,45.430213
996500,-89.709413,45.444507
996600,-89.190813,45.367591
996700,-89.255348,46.140424
996800,-89.424021,45.597403
996900,-89.392775,46.050311
997000,-89.614595,43.305483
997200,-89.227006,46.085491
997300,-88.982995,45.25912
997400,-89.719683,45.785229
997500,-89.092863,45.578268
997600,-89.380703,46.001649
997700,-89.582755,45.69989
997800,-89.634788,45.522141
997900,-89.486539,45.587707
998000,-89.277421,45.792163
998100,-89.443017,44.724659
998200,-89.415507,45.449976
998300,-89.700636,45.913594
998400,-89.476887,45.951404
998500,-89.610802,45.863116
998600,-89.290661,46.169462
998700,-89.433024,45.704366
998800,-89.619199,45.801447
998900,-89.561804,45.95387
999000,-89.227624,46.09877
999100,-89.300385,46.172778
999200,-89.369082,44.762275
999300,-89.500201,45.818927
999400,-89.342775,44.778073
999500,-89.495358,45.899448
999600,-89.133053,45.787333
999700,-89.275916,45.351836
999800,-89.243076,45.343389
999900,-89.475126,45.446186
1000000,-89.254869,45.956383
1000100,-90.224148,45.320176
1000200,-89.605499,45.318476
1000300,-89.525006,45.402257
1000400,-89.503331,46.046937
1000500,-89.297528,46.176454
1000600,-90.39642,43.193995
1000800,-89.455022,44.206848
1000900,-89.205229,45.297993
1001000,-89.476982,45.429285
1001100,-89.536863,45.584756
1001200,-89.341626,45.626273
1001300,-89.60439,45.718126
1001400,-89.492224,45.789446
1001500,-89.475672,45.597179
1001600,-89.237013,45.894135
1001700,-89.571538,45.696438
1001800,-89.559609,45.421311
1001900,-89.992516,45.809275
1002000,-89.715286,45.747856
1002100,-89.411409,45.75146
1002200,-89.325159,45.92686
1002300,-89.191698,45.305108
1002400,-89.196889,45.311323
1002500,-89.192688,45.460747
1002600,-89.839949,45.902651
1002700,-89.59071,45.33347
1002800,-89.620209,45.738842
1002900,-89.77303,45.87776
1003000,-89.10487,46.026884
1003100,-89.837697,45.877737
1003200,-89.226646,46.150871
1003300,-89.563956,45.687755
1003400,-89.551123,45.617044
1003500,-89.850971,45.496771
1003600,-89.230069,45.321984
1003700,-89.398424,45.905705
1003800,-89.486293,45.375417
1003900,-89.643112,45.790899
1004000,-89.72396,45.847805
1004100,-90.187618,45.440285
1004200,-89.587405,43.172306
1004300,-89.671233,45.511256
1004400,-89.182566,45.889009
1004500,-89.625762,45.924874
1004600,-89.532445,45.675608
1004700,-89.325405,45.800453
1004800,-89.688871,45.803524
1004900,-89.603518,45.820473
1005000,-89.372221,45.648179
1005100,-89.275592,45.810544
1005200,-89.738594,45.464912
1005300,-89.526576,45.608089
1005400,-89.353283,44.777797
1005500,-89.609465,45.305121
1005600,-89.26982,45.44599
1005700,-89.33415,46.135552
1005800,-89.434206,45.917837
1005900,-89.468497,45.414096
1006000,-89.528364,45.767089
1006100,-89.408166,44.193967
1006200,-89.424776,45.705841
1006300,-89.329917,45.706215
1006400,-89.187162,45.676044
1006500,-89.664093,43.29047
1006600,-89.257626,45.878649
1006700,-89.323614,44.849834
1006800,-89.462681,45.735332
1006900,-89.110989,46.049569
1007000,-89.753243,45.768506
1007100,-89.282948,44.9385
1007200,-89.100292,45.27216
1007300,-89.414125,44.644839
1007400,-89.456491,45.62722
1007500,-89.607333,45.786029
1007600,-89.3572,45.930363
1007700,-89.627602,45.279728
1007800,-89.402144,45.724806
1007900,-89.553367,45.706399
1008000,-89.146173,45.335335
1008100,-89.017237,46.110497
1008200,-89.570411,45.599517
1008300,-89.085963,46.061033
1008400,-89.336557,46.064196
1008500,-89.642319,45.648223
1008600,-89.613051,45.274539
1008700,-89.596751,45.941035
1008800,-89.556733,45.698383
1008900,-89.724016,45.299477
1009000,-89.369138,45.420427
1009100,-89.668622,45.620881
1009200,-89.420726,45.446902
1009300,-89.511632,44.428386
1009400,-89.429663,45.861578
1009500,-89.273553,45.344879
1009550,-89.473471,45.428729
1009600,-89.750651,45.878512
1009700,-89.413429,44.33484
1009800,-89.863611,45.899506
1009900,-89.706729,45.980833
1010000,-89.313437,46.052515
1010100,-89.061852,45.308048
1010200,-89.163099,45.284921
1010300,-89.223369,45.351752
1010400,-89.22521,45.321894
1010500,-89.415201,45.446032
1010600,-89.279145,45.453327
1010700,-89.563507,45.48947
1010800,-89.575852,45.631248
1010900,-89.516182,45.634898
1011000,-89.342756,45.615872
1011100,-89.159964,45.882004
1011200,-89.320802,45.912419
1011300,-89.249783,46.145797
1011400,-89.653104,45.632198
1011500,-89.049802,45.283367
1011600,-89.49388,43.460976
1011700,-89.473625,45.412235
1011800,-89.421658,45.953748
1011900,-89.215287,45.989336
1012000,-89.509953,44.130088
1012100,-89.438077,45.500525
1012200,-89.923928,45.82466
1012300,-89.246844,46.126998
1012500,-89.472528,44.206828
1012600,-89.197139,45.386449
1012700,-89.315896,46.015981
1012800,-89.599235,45.590239
1012900,-89.661996,45.76866
1013000,-89.75982,45.601943
1013100,-89.59521,45.632522
1013200,-89.597414,45.922147
1013300,-89.505325,45.62235
1013500,-89.718513,45.983781
1013600,-89.203028,45.973951
1013700,-89.299849,45.971061
1013800,-89.520546,46.018697
1013900,-89.486639,44.146335
1014000,-89.619592,45.959642
1014100,-89.584412,45.645574
1014200,-89.106813,45.295565
1014300,-89.598463,45.95457
1014400,-89.281157,45.454969
1014500,-89.567697,45.516863
1014600,-89.507277,45.619035
1014700,-89.741899,45.778342
1014750,-89.497276,45.745211
1014800,-89.592,45.63957
1014900,-89.63971,45.728257
1015000,-89.670566,43.325975
1015100,-89.702852,45.758405
1015200,-89.10356,45.267167
1015300,-89.415811,44.637286
1015500,-89.613603,45.776646
1015600,-89.731938,45.903913
1015700,-89.496893,44.166389
1015800,-89.650985,45.724784
1015900,-89.631346,45.965596
1016000,-89.248402,45.960004
1016100,-89.694708,45.850547
1016200,-89.825383,45.854341
1016300,-89.465948,44.207035
1016400,-89.032094,45.819043
1016500,-89.313807,45.92095
1016600,-89.509395,45.644448
1016700,-89.478469,45.77464
1016800,-89.436514,45.958575
1016900,-89.22914,45.324301
1017000,-89.462251,44.204426
1017100,-89.200083,45.314724
1017200,-89.424884,44.193636
1017300,-89.906243,43.891974
1017400,-89.623015,45.409762
1017500,-89.202084,45.472922
1017600,-89.777962,45.811914
1017700,-89.410879,45.73254
1017800,-89.480067,45.680526
1017900,-89.65368,45.718706
1018100,-89.714777,45.536922
1018200,-89.605546,45.935163
1018300,-88.948293,46.086536
1018400,-89.21905,45.323772
1018500,-89.364557,45.939424
1018600,-89.277865,45.658991
1018700,-89.408402,46.026226
1018800,-89.335799,46.018146
1018900,-89.542467,45.653601
1019000,-89.198518,45.966938
1019100,-89.731492,45.458761
1019200,-89.207896,45.883333
1019300,-89.507758,45.611814
1019400,-89.519225,45.621455
1019500,-89.548626,45.597108
1019600,-89.175751,45.869233
1019700,-89.208077,45.322532
1019800,-89.572786,46.027597
1019900,-89.453187,45.429236
1020000,-89.398175,46.015184
1020200,-89.488933,45.774172
1020300,-89.322457,46.055538
1020400,-89.307529,45.799937
1020500,-89.741478,45.927931
1020600,-89.853696,45.888716
1020700,-89.18855,45.297529
1020800,-89.732834,44.946769
1020900,-89.338065,45.926718
1021000,-89.57646,45.849672
1021100,-89.20092,45.341566
1021200,-89.39295,44.724913
1021300,-89.597883,45.695042
1021400,-89.749506,45.769302
1021500,-89.599691,45.274892
1021600,-89.51612,45.415463
1021800,-89.215132,45.90789
1021900,-89.502504,45.436612
1022000,-89.317176,45.98688
1022100,-89.257591,45.671361
1022200,-89.642354,45.304536
1022300,-89.617131,45.836051
1022400,-89.438685,45.614916
1022500,-89.59381,45.689666
1022600,-89.132728,45.915514
1022700,-89.276286,46.022576
1022800,-89.856001,45.876599
1022900,-89.708319,45.937646
1023000,-89.296619,45.37728
1023100,-89.463181,45.646235
1023200,-89.513985,45.409768
1023300,-89.691515,45.956825
1023400,-89.377575,44.76341
1023500,-89.488769,45.404784
1023600,-89.613346,45.725534
1023700,-89.205531,45.307949
1023800,-90.877333,43.107416
1023900,-90.879157,43.106363
1024000,-90.856576,43.099343
1024100,-90.906056,43.116078
1024200,-90.904369,43.110735
1024800,-90.692749,43.151722
1024900,-90.696236,43.149066
1025100,-90.882685,43.182511
1025200,-90.876411,43.175338
1025400,-90.902177,43.149284
1025900,-89.919431,43.197641
1026000,-90.90371,43.148297
1026200,-90.84041,43.225307
1026460,-90.807438,43.372678
1026500,-90.835265,43.355888
1026700,-90.812354,43.358629
1027200,-89.68722,43.321726
1027300,-89.59581,43.332083
1027400,-90.749958,43.461944
1027500,-90.769832,43.395206
1027600,-90.812988,43.382293
1028300,-90.683259,43.493925
1028500,-90.695783,43.483755
1028700,-90.731743,43.467287
1028800,-89.522733,43.517091
1029000,-89.529944,43.517274
1029200,-89.445327,43.488207
1029500,-90.638406,43.600374
1030400,-90.471698,43.865015
1030600,-89.976308,43.879085
1030700,-89.97844,43.871513
1030800,-90.400949,43.969198
1031000,-90.320171,43.940329
1031100,-90.452664,43.984174
1031200,-90.47124,43.974429
1031900,-89.629594,43.943183
1032200,-90.461194,44.064883
1032300,-90.500489,44.021637
1032400,-90.486002,44.011051
1032500,-90.481023,44.007962
1033100,-90.416195,44.140474
1033200,-90.443489,44.124122
1033300,-90.515259,44.146374
1033400,-90.514809,44.142505
1034000,-89.357349,44.239275
1034100,-89.296459,44.22348
1034500,-90.239738,44.305934
1034600,-90.268631,44.299153
1034700,-90.27776,44.298987
1035100,-89.529342,44.337
1035500,-89.965026,44.344747
1035800,-89.815693,44.434639
1036000,-89.765325,44.426242
1036400,-89.522361,44.448034
1036600,-89.745599,44.571828
1037200,-89.644314,44.542825
1037300,-89.649006,44.539132
1037400,-89.645462,44.52071
1037900,-89.546509,44.544901
1038200,-89.474743,44.670111
1038300,-89.451827,44.606921
1038400,-90.170051,44.703558
1038431,-89.970606,44.690895
1038433,-89.970353,44.686445
1038435,-89.973426,44.688563
1038800,-89.709095,44.687511
1039000,-89.359341,44.761073
1039100,-89.396005,44.757185
1039200,-89.433268,44.74294
1039500,-89.383477,44.746328
1039700,-89.392093,44.733337
1040900,-89.41284,44.718858
1041000,-89.41472,44.709097
1041400,-89.430978,44.69486
1041500,-89.396898,44.696896
1042000,-89.371958,44.77553
1042100,-89.379331,44.776727
1042200,-89.363227,44.775407
1042500,-89.6123,44.936424
1045000,-89.688456,45.1709
1045200,-89.022541,45.128863
1046200,-89.625608,45.28388
1046400,-89.649103,45.292901
1047000,-89.574726,45.268688
1047100,-89.578469,45.264695
1047300,-89.191659,45.291997
1047400,-89.198599,45.290686
1048300,-89.111943,45.279998
1048500,-89.136886,45.286328
1048800,-89.159414,45.286786
1048900,-89.174076,45.291129
1049700,-89.105633,45.273713
1050200,-89.108977,45.264953
1050500,-89.034727,45.286581
1050700,-89.043571,45.285475
1051000,-89.047437,45.286157
1051200,-89.046437,45.284795
1051300,-89.038401,45.28349
1052500,-88.980352,45.248414
1052800,-90.219732,45.358765
1052900,-90.231416,45.34287
1053500,-90.008932,45.308469
1053600,-89.701929,45.363672
1053800,-89.567972,45.34015
1054100,-89.576649,45.342733
1055500,-89.573528,45.312903
1056700,-89.596083,45.309126
1057200,-89.623255,45.321249
1057700,-89.614424,45.310564
1058300,-89.631886,45.308825
1058500,-89.635997,45.310413
1058700,-89.651891,45.300053
1058900,-89.655035,45.295152
1059000,-89.636173,45.307518
1060400,-89.622961,45.297978
1060600,-89.621982,45.294397
1060700,-89.627215,45.296571
1061300,-89.60051,45.303895
1061400,-89.609501,45.301935
1061900,-89.604087,45.298723
1062200,-89.600356,45.294986
1062500,-89.58547,45.301078
1062900,-89.504833,45.370216
1063100,-89.499624,45.366072
1063600,-89.495694,45.364203
1063700,-89.300954,45.375513
1063800,-89.303882,45.374865
1065400,-89.275011,45.379308
1065600,-89.299454,45.373926
1066200,-89.255302,45.354628
1066700,-89.226802,45.354504
1067000,-89.184073,45.358662
1067300,-89.202032,45.347127
1067400,-89.200114,45.343889
1067800,-89.220086,45.345442
1067900,-89.227577,45.347136
1068200,-89.252286,45.343259
1068300,-89.241521,45.339028
1068400,-89.248143,45.341236
1068900,-89.244577,45.332733
1069100,-89.250269,45.325719
1069600,-89.222787,45.32669
1069750,-89.225306,45.324721
1071000,-89.23024,45.311044
1071600,-89.219166,45.305498
1071800,-89.180355,45.300767
1072000,-89.198906,45.301416
1072100,-89.184169,45.294629
1072200,-89.187528,45.294744
1072300,-89.194449,45.298371
1072350,-89.196755,45.297433
1072500,-89.199599,45.292851
1072600,-89.196393,45.293825
1073000,-89.173385,45.345074
